Converting Raw files into Matlab format 
Pretraining a deep autoencoder. 
The Science paper used 50 epochs. This uses  50 
Reducing num batches to 300. 
Pretraining Layer 1 with RBM: 784-500 
epoch 1
epoch 1 batch 1
epoch 3 batch 20
epoch 3 batch 21
epoch 3 batch 22
epoch 3 batch 23
epoch 3 batch 24
epoch 3 batch 25
epoch 3 batch 26
epoch 3 batch 27
epoch 3 batch 28
epoch 3 batch 29
epoch 3 batch 30
epoch 3 batch 31
epoch 3 batch 32
epoch 3 batch 33
epoch 3 batch 34
epoch 3 batch 35
epoch 3 batch 36
epoch 3 batch 37
epoch 3 batch 38
epoch 3 batch 39
epoch 3 batch 40
epoch 3 batch 41
epoch 3 batch 42
epoch 3 batch 43
epoch 3 batch 44
epoch 3 batch 45
epoch 3 batch 46
epoch 3 batch 47
epoch 3 batch 48
epoch 3 batch 49
epoch 3 batch 50
epoch 3 batch 51
epoch 3 batch 52
epoch 3 batch 53
epoch 3 batch 54
epoch 3 batch 55
epoch 3 batch 56
epoch 3 batch 57
epoch 3 batch 58
epoch 3 batch 59
epoch 3 batch 60
epoch 3 batch 61
epoch 3 batch 62
epoch 3 batch 63
epoch 3 batch 64
epoch 3 batch 65
epoch 3 batch 66
epoch 3 batch 67
epoch 3 batch 68
epoch 3 batch 69
epoch 3 batch 70
epoch 3 batch 71
epoch 3 batch 72
epoch 3 batch 73
epoch 3 batch 74
epoch 3 batch 75
epoch 3 batch 76
epoch 3 batch 77
epoch 3 batch 78
epoch 3 batch 79
epoch 3 batch 80
epoch 3 batch 81
epoch 3 batch 82
epoch 3 batch 83
epoch 3 batch 84
epoch 3 batch 85
epoch 3 batch 86
epoch 3 batch 87
epoch 3 batch 88
epoch 3 batch 89
epoch 3 batch 90
epoch 3 batch 91
epoch 3 batch 92
epoch 3 batch 93
epoch 3 batch 94
epoch 3 batch 95
epoch 3 batch 96
epoch 3 batch 97
epoch 3 batch 98
epoch 3 batch 99
epoch 3 batch 100
epoch 3 batch 101
epoch 3 batch 102
epoch 3 batch 103
epoch 3 batch 104
epoch 3 batch 105
epoch 3 batch 106
epoch 3 batch 107
epoch 3 batch 108
epoch 3 batch 109
epoch 3 batch 110
epoch 3 batch 111
epoch 3 batch 112
epoch 3 batch 113
epoch 3 batch 114
epoch 3 batch 115
epoch 3 batch 116
epoch 3 batch 117
epoch 3 batch 118
epoch 3 batch 119
epoch 3 batch 120
epoch 3 batch 121
epoch 3 batch 122
epoch 3 batch 123
epoch 3 batch 124
epoch 3 batch 125
epoch 3 batch 126
epoch 3 batch 127
epoch 3 batch 128
epoch 3 batch 129
epoch 3 batch 130
epoch 3 batch 131
epoch 3 batch 132
epoch 3 batch 133
epoch 3 batch 134
epoch 3 batch 135
epoch 3 batch 136
epoch 3 batch 137
epoch 3 batch 138
epoch 3 batch 139
epoch 3 batch 140
epoch 3 batch 141
epoch 3 batch 142
epoch 3 batch 143
epoch 3 batch 144
epoch 3 batch 145
epoch 3 batch 146
epoch 3 batch 147
epoch 3 batch 148
epoch 3 batch 149
epoch 3 batch 150
epoch 3 batch 151
epoch 3 batch 152
epoch 3 batch 153
epoch 3 batch 154
epoch 3 batch 155
epoch 3 batch 156
epoch 3 batch 157
epoch 3 batch 158
epoch 3 batch 159
epoch 3 batch 160
epoch 3 batch 161
epoch 3 batch 162
epoch 3 batch 163
epoch 3 batch 164
epoch 3 batch 165
epoch 3 batch 166
epoch 3 batch 167
epoch 3 batch 168
epoch 3 batch 169
epoch 3 batch 170
epoch 3 batch 171
epoch 3 batch 172
epoch 3 batch 173
epoch 3 batch 174
epoch 3 batch 175
epoch 3 batch 176
epoch 3 batch 177
epoch 3 batch 178
epoch 3 batch 179
epoch 3 batch 180
epoch 3 batch 181
epoch 3 batch 182
epoch 3 batch 183
epoch 3 batch 184
epoch 3 batch 185
epoch 3 batch 186
epoch 3 batch 187
epoch 3 batch 188
epoch 3 batch 189
epoch 3 batch 190
epoch 3 batch 191
epoch 3 batch 192
epoch 3 batch 193
epoch 3 batch 194
epoch 3 batch 195
epoch 3 batch 196
epoch 3 batch 197
epoch 3 batch 198
epoch 3 batch 199
epoch 3 batch 200
epoch 3 batch 201
epoch 3 batch 202
epoch 3 batch 203
epoch 3 batch 204
epoch 3 batch 205
epoch 3 batch 206
epoch 3 batch 207
epoch 3 batch 208
epoch 3 batch 209
epoch 3 batch 210
epoch 3 batch 211
epoch 3 batch 212
epoch 3 batch 213
epoch 3 batch 214
epoch 3 batch 215
epoch 3 batch 216
epoch 3 batch 217
epoch 3 batch 218
epoch 3 batch 219
epoch 3 batch 220
epoch 3 batch 221
epoch 3 batch 222
epoch 3 batch 223
epoch 3 batch 224
epoch 3 batch 225
epoch 3 batch 226
epoch 3 batch 227
epoch 3 batch 228
epoch 3 batch 229
epoch 3 batch 230
epoch 3 batch 231
epoch 3 batch 232
epoch 3 batch 233
epoch 3 batch 234
epoch 3 batch 235
epoch 3 batch 236
epoch 3 batch 237
epoch 3 batch 238
epoch 3 batch 239
epoch 3 batch 240
epoch 3 batch 241
epoch 3 batch 242
epoch 3 batch 243
epoch 3 batch 244
epoch 3 batch 245
epoch 3 batch 246
epoch 3 batch 247
epoch 3 batch 248
epoch 3 batch 249
epoch 3 batch 250
epoch 3 batch 251
epoch 3 batch 252
epoch 3 batch 253
epoch 3 batch 254
epoch 3 batch 255
epoch 3 batch 256
epoch 3 batch 257
epoch 3 batch 258
epoch 3 batch 259
epoch 3 batch 260
epoch 3 batch 261
epoch 3 batch 262
epoch 3 batch 263
epoch 3 batch 264
epoch 3 batch 265
epoch 3 batch 266
epoch 3 batch 267
epoch 3 batch 268
epoch 3 batch 269
epoch 3 batch 270
epoch 3 batch 271
epoch 3 batch 272
epoch 3 batch 273
epoch 3 batch 274
epoch 3 batch 275
epoch 3 batch 276
epoch 3 batch 277
epoch 3 batch 278
epoch 3 batch 279
epoch 3 batch 280
epoch 3 batch 281
epoch 3 batch 282
epoch 3 batch 283
epoch 3 batch 284
epoch 3 batch 285
epoch 3 batch 286
epoch 3 batch 287
epoch 3 batch 288
epoch 3 batch 289
epoch 3 batch 290
epoch 3 batch 291
epoch 3 batch 292
epoch 3 batch 293
epoch 3 batch 294
epoch 3 batch 295
epoch 3 batch 296
epoch 3 batch 297
epoch 3 batch 298
epoch 3 batch 299
epoch 3 batch 300
epoch    3 error 292552.3  
epoch 4
epoch 4 batch 1
epoch 4 batch 2
epoch 4 batch 3
epoch 4 batch 4
epoch 4 batch 5
epoch 4 batch 6
epoch 4 batch 7
epoch 4 batch 8
epoch 4 batch 9
epoch 4 batch 10
epoch 4 batch 11
epoch 4 batch 12
epoch 4 batch 13
epoch 4 batch 14
epoch 4 batch 15
epoch 4 batch 16
epoch 4 batch 17
epoch 4 batch 18
epoch 4 batch 19
epoch 4 batch 20
epoch 4 batch 21
epoch 4 batch 22
epoch 4 batch 23
epoch 4 batch 24
epoch 4 batch 25
epoch 4 batch 26
epoch 4 batch 27
epoch 4 batch 28
epoch 4 batch 29
epoch 4 batch 30
epoch 4 batch 31
epoch 4 batch 32
epoch 4 batch 33
epoch 4 batch 34
epoch 4 batch 35
epoch 4 batch 36
epoch 4 batch 37
epoch 4 batch 38
epoch 4 batch 39
epoch 4 batch 40
epoch 4 batch 41
epoch 4 batch 42
epoch 4 batch 43
epoch 4 batch 44
epoch 4 batch 45
epoch 4 batch 46
epoch 4 batch 47
epoch 4 batch 48
epoch 4 batch 49
epoch 4 batch 50
epoch 4 batch 51
epoch 4 batch 52
epoch 4 batch 53
epoch 4 batch 54
epoch 4 batch 55
epoch 4 batch 56
epoch 4 batch 57
epoch 4 batch 58
epoch 4 batch 59
epoch 4 batch 60
epoch 4 batch 61
epoch 4 batch 62
epoch 4 batch 63
epoch 4 batch 64
epoch 4 batch 65
epoch 4 batch 66
epoch 4 batch 67
epoch 4 batch 68
epoch 4 batch 69
epoch 4 batch 70
epoch 4 batch 71
epoch 4 batch 72
epoch 4 batch 73
epoch 4 batch 74
epoch 4 batch 75
epoch 4 batch 76
epoch 4 batch 77
epoch 4 batch 78
epoch 4 batch 79
epoch 4 batch 80
epoch 4 batch 81
epoch 4 batch 82
epoch 4 batch 83
epoch 4 batch 84
epoch 4 batch 85
epoch 4 batch 86
epoch 4 batch 87
epoch 4 batch 88
epoch 4 batch 89
epoch 4 batch 90
epoch 4 batch 91
epoch 4 batch 92
epoch 4 batch 93
epoch 4 batch 94
epoch 4 batch 95
epoch 4 batch 96
epoch 4 batch 97
epoch 4 batch 98
epoch 4 batch 99
epoch 4 batch 100
epoch 4 batch 101
epoch 4 batch 102
epoch 4 batch 103
epoch 4 batch 104
epoch 4 batch 105
epoch 4 batch 106
epoch 4 batch 107
epoch 4 batch 108
epoch 4 batch 109
epoch 4 batch 110
epoch 4 batch 111
epoch 4 batch 112
epoch 4 batch 113
epoch 4 batch 114
epoch 4 batch 115
epoch 4 batch 116
epoch 4 batch 117
epoch 4 batch 118
epoch 4 batch 119
epoch 4 batch 120
epoch 4 batch 121
epoch 4 batch 122
epoch 4 batch 123
epoch 4 batch 124
epoch 4 batch 125
epoch 4 batch 126
epoch 4 batch 127
epoch 4 batch 128
epoch 4 batch 129
epoch 4 batch 130
epoch 4 batch 131
epoch 4 batch 132
epoch 4 batch 133
epoch 4 batch 134
epoch 4 batch 135
epoch 4 batch 136
epoch 4 batch 137
epoch 4 batch 138
epoch 4 batch 139
epoch 4 batch 140
epoch 4 batch 141
epoch 4 batch 142
epoch 4 batch 143
epoch 4 batch 144
epoch 4 batch 145
epoch 4 batch 146
epoch 4 batch 147
epoch 4 batch 148
epoch 4 batch 149
epoch 4 batch 150
epoch 4 batch 151
epoch 4 batch 152
epoch 4 batch 153
epoch 4 batch 154
epoch 4 batch 155
epoch 4 batch 156
epoch 4 batch 157
epoch 4 batch 158
epoch 4 batch 159
epoch 4 batch 160
epoch 4 batch 161
epoch 4 batch 162
epoch 4 batch 163
epoch 4 batch 164
epoch 4 batch 165
epoch 4 batch 166
epoch 4 batch 167
epoch 4 batch 168
epoch 4 batch 169
epoch 4 batch 170
epoch 4 batch 171
epoch 4 batch 172
epoch 4 batch 173
epoch 4 batch 174
epoch 4 batch 175
epoch 4 batch 176
epoch 4 batch 177
epoch 4 batch 178
epoch 4 batch 179
epoch 4 batch 180
epoch 4 batch 181
epoch 4 batch 182
epoch 4 batch 183
epoch 4 batch 184
epoch 4 batch 185
epoch 4 batch 186
epoch 4 batch 187
epoch 4 batch 188
epoch 4 batch 189
epoch 4 batch 190
epoch 4 batch 191
epoch 4 batch 192
epoch 4 batch 193
epoch 4 batch 194
epoch 4 batch 195
epoch 4 batch 196
epoch 4 batch 197
epoch 4 batch 198
epoch 4 batch 199
epoch 4 batch 200
epoch 4 batch 201
epoch 4 batch 202
epoch 4 batch 203
epoch 4 batch 204
epoch 4 batch 205
epoch 4 batch 206
epoch 4 batch 207
epoch 4 batch 208
epoch 4 batch 209
epoch 4 batch 210
epoch 4 batch 211
epoch 4 batch 212
epoch 4 batch 213
epoch 4 batch 214
epoch 4 batch 215
epoch 4 batch 216
epoch 4 batch 217
epoch 4 batch 218
epoch 4 batch 219
epoch 4 batch 220
epoch 4 batch 221
epoch 4 batch 222
epoch 4 batch 223
epoch 4 batch 224
epoch 4 batch 225
epoch 4 batch 226
epoch 4 batch 227
epoch 4 batch 228
epoch 4 batch 229
epoch 4 batch 230
epoch 4 batch 231
epoch 4 batch 232
epoch 4 batch 233
epoch 4 batch 234
epoch 4 batch 235
epoch 4 batch 236
epoch 4 batch 237
epoch 4 batch 238
epoch 4 batch 239
epoch 4 batch 240
epoch 4 batch 241
epoch 4 batch 242
epoch 4 batch 243
epoch 4 batch 244
epoch 4 batch 245
epoch 4 batch 246
epoch 4 batch 247
epoch 4 batch 248
epoch 4 batch 249
epoch 4 batch 250
epoch 4 batch 251
epoch 4 batch 252
epoch 4 batch 253
epoch 4 batch 254
epoch 4 batch 255
epoch 4 batch 256
epoch 4 batch 257
epoch 4 batch 258
epoch 4 batch 259
epoch 4 batch 260
epoch 4 batch 261
epoch 4 batch 262
epoch 4 batch 263
epoch 4 batch 264
epoch 4 batch 265
epoch 4 batch 266
epoch 4 batch 267
epoch 4 batch 268
epoch 4 batch 269
epoch 4 batch 270
epoch 4 batch 271
epoch 4 batch 272
epoch 4 batch 273
epoch 4 batch 274
epoch 4 batch 275
epoch 4 batch 276
epoch 4 batch 277
epoch 4 batch 278
epoch 4 batch 279
epoch 4 batch 280
epoch 4 batch 281
epoch 4 batch 282
epoch 4 batch 283
epoch 4 batch 284
epoch 4 batch 285
epoch 4 batch 286
epoch 4 batch 287
epoch 4 batch 288
epoch 4 batch 289
epoch 4 batch 290
epoch 4 batch 291
epoch 4 batch 292
epoch 4 batch 293
epoch 4 batch 294
epoch 4 batch 295
epoch 4 batch 296
epoch 4 batch 297
epoch 4 batch 298
epoch 4 batch 299
epoch 4 batch 300
epoch    4 error 267669.9  
epoch 5
epoch 5 batch 1
epoch 5 batch 2
epoch 5 batch 3
epoch 5 batch 4
epoch 5 batch 5
epoch 5 batch 6
epoch 5 batch 7
epoch 5 batch 8
epoch 5 batch 9
epoch 5 batch 10
epoch 5 batch 11
epoch 5 batch 12
epoch 5 batch 13
epoch 5 batch 14
epoch 5 batch 15
epoch 5 batch 16
epoch 5 batch 17
epoch 5 batch 18
epoch 5 batch 19
epoch 5 batch 20
epoch 5 batch 21
epoch 5 batch 22
epoch 5 batch 23
epoch 5 batch 24
epoch 5 batch 25
epoch 5 batch 26
epoch 5 batch 27
epoch 5 batch 28
epoch 5 batch 29
epoch 5 batch 30
epoch 5 batch 31
epoch 5 batch 32
epoch 5 batch 33
epoch 5 batch 34
epoch 5 batch 35
epoch 5 batch 36
epoch 5 batch 37
epoch 5 batch 38
epoch 5 batch 39
epoch 5 batch 40
epoch 5 batch 41
epoch 5 batch 42
epoch 5 batch 43
epoch 5 batch 44
epoch 5 batch 45
epoch 5 batch 46
epoch 5 batch 47
epoch 5 batch 48
epoch 5 batch 49
epoch 5 batch 50
epoch 5 batch 51
epoch 5 batch 52
epoch 5 batch 53
epoch 5 batch 54
epoch 5 batch 55
epoch 5 batch 56
epoch 5 batch 57
epoch 5 batch 58
epoch 5 batch 59
epoch 5 batch 60
epoch 5 batch 61
epoch 5 batch 62
epoch 5 batch 63
epoch 5 batch 64
epoch 5 batch 65
epoch 5 batch 66
epoch 5 batch 67
epoch 5 batch 68
epoch 5 batch 69
epoch 5 batch 70
epoch 5 batch 71
epoch 5 batch 72
epoch 5 batch 73
epoch 5 batch 74
epoch 5 batch 75
epoch 5 batch 76
epoch 5 batch 77
epoch 5 batch 78
epoch 5 batch 79
epoch 5 batch 80
epoch 5 batch 81
epoch 5 batch 82
epoch 5 batch 83
epoch 5 batch 84
epoch 5 batch 85
epoch 5 batch 86
epoch 5 batch 87
epoch 5 batch 88
epoch 5 batch 89
epoch 5 batch 90
epoch 5 batch 91
epoch 5 batch 92
epoch 5 batch 93
epoch 5 batch 94
epoch 5 batch 95
epoch 5 batch 96
epoch 5 batch 97
epoch 5 batch 98
epoch 5 batch 99
epoch 5 batch 100
epoch 5 batch 101
epoch 5 batch 102
epoch 5 batch 103
epoch 5 batch 104
